t_sec,force_x,force_y,force_z,torque_x,torque_y,torque_z,imputed,trial_id,smoothed_sigma_s
14.396,6.763662286928443e-143,1.766246928619434e-96,-3.12268188344006e-122,7.872107897482466e-111,-1.8199096235050192e-27,-1.1475662170987712e-06,0,pressure_servo_20250730_131628.db3_export,0.05
14.446,3.031263134678496e-142,3.9410296004452654e-97,-3.804205318620669e-121,4.774674796389073e-111,-8.459485686796918e-139,2.171731659418797e-249,0,pressure_servo_20250730_131628.db3_export,0.05
14.496,4.997708007233584e-142,3.2349940932929405e-98,-1.7049265397784182e-120,1.0653739519749652e-111,-5.7095810306863e-109,-2.2907539501963097e-194,0,pressure_servo_20250730_131628.db3_export,0.05
14.546,3.031263134678496e-142,2.0203109734104703e-168,-2.8109486511138463e-120,8.745121938180262e-113,-6.955693642448297e-108,-2.790709616372417e-193,0,pressure_servo_20250730_131628.db3_export,0.05
14.596,6.763662286928443e-143,2.4612426232316016e-167,-1.704926537393742e-120,1.2955703529377657e-142,-3.117325617398049e-107,-1.2507092786183594e-192,0,pressure_servo_20250730_131628.db3_export,0.05
14.646,-5.917993813561536e-129,-2.4368679482724844e-131,-3.804205028107584e-121,5.806218630045333e-142,-5.139601053102574e-107,-2.0620709911201026e-192,0,pressure_servo_20250730_131628.db3_export,0.05
14.696,-7.2095923893194e-128,-2.9687129062861404e-130,-650303654878676.1,9.572276571439748e-142,-3.117325617398049e-107,1.3929139215923687e-166,0,pressure_servo_20250730_131628.db3_export,0.05
14.746,-3.2311151412805237e-127,1.5385878469736782e-53,-7922320348182869.0,5.804956622071741e-142,4.1982230474985163e-91,1.696916543757883e-165,0,pressure_servo_20250730_131628.db3_export,0.05
14.796,-5.326989703630266e-127,1.87438371537686e-52,-3.550537651616801e+16,1.294701314486205e-142,5.114482692183681e-90,-3.924712652499601e-71,0,pressure_servo_20250730_131628.db3_export,0.05
14.846,-3.2284525612251017e-127,8.400405010824126e-52,-5.8538469486423016e+16,1.061506950480793e-143,2.2921521181992802e-89,-4.781278818657291e-70,0,pressure_servo_20250730_131628.db3_export,0.05
14.896,-7.090263829986544e-128,1.384992642384168e-51,-3.550537651616801e+16,-1.621396356074516e-147,3.779119952955508e-89,-2.142820502381528e-69,0,pressure_servo_20250730_131628.db3_export,0.05
14.946,-3.950598473820821e-129,8.400405010824126e-52,-7922320348182869.0,4.4141580474876963e-163,4.788882889058473e+88,-3.5329137415687576e-69,0,pressure_servo_20250730_131628.db3_export,0.05
14.996,1.1932855933284997e-129,1.87438371537686e-52,-650303654878676.1,1.978288387617042e-162,5.834053687447102e+89,-2.142820502381528e-69,0,pressure_servo_20250730_131628.db3_export,0.05
15.046,2.662580055422023e-130,1.5385878469736782e-53,1.044144387881975e-93,3.2616461442432773e-162,2.6146414646797166e+90,-4.781278818657291e-70,0,pressure_servo_20250730_131628.db3_export,0.05
15.096,2.1855788018533708e-131,-8.557862002216805e-142,1.7215054056294992e-93,1.978288387617042e-162,4.310814998071988e+90,-3.924712652499601e-71,0,pressure_servo_20250730_131628.db3_export,0.05
15.146,3.355270195346319e-166,-2.3964328029356075e-160,-8.892401705401599e-92,4.4141580474876963e-163,2.6146414646797166e+90,3.0234668120234785e-148,0,pressure_servo_20250730_131628.db3_export,0.05
15.196,1.5037277762514693e-165,-3.5525526704465864e-57,-1.0958036212079221e-90,3.623361572536993e-164,5.834053687447102e+89,6.746266339702614e-149,0,pressure_servo_20250730_131628.db3_export,0.05
15.246,2.479227970048401e-165,-4.327895145279653e-56,-2.477798648973785e-74,2.804654231450556e-164,4.788882889058473e+88,5.53767263210944e-150,0,pressure_servo_20250730_131628.db3_export,0.05
15.296,1.50372777625147e-165,-1.9396280370168993e-55,-3.018576707696236e-73,3.416768323650785e-163,7.097477859852967e-163,7.10262087011062e-204,0,pressure_servo_20250730_131628.db3_export,0.05
15.346,3.355270195346326e-166,-3.1979060018760966e-55,-1.352832223885928e-72,-8712414218.503704,8.646498116388539e-162,1.584808932221363e-204,0,pressure_servo_20250730_131628.db3_export,0.05
15.396,2.7541734936781184e-167,-1.9396280370168993e-55,-2.230443263209288e-72,-106138933600.06848,3.875091610797992e-161,1.3008903902053307e-205,0,pressure_servo_20250730_131628.db3_export,0.05
15.446,1.514142565792929e-192,-4.327895145279653e-56,-1.352832223885928e-72,-475681698652.7644,6.388945967719127e-161,-1.3587000387285585e-170,0,pressure_servo_20250730_131628.db3_export,0.05
15.496,6.785916188047804e-192,-3.5525526704465864e-57,-3.018576707696236e-73,-784266534651.5812,-8.291986906390976e-146,-1.6552355016218238e-169,0,pressure_servo_20250730_131628.db3_export,0.05
15.546,1.1188084462073087e-191,-3.3775060976789758e-102,-2.477798648973785e-74,-475681698652.7644,-1.010170804093404e-144,-7.418250856454073e-169,0,pressure_servo_20250730_131628.db3_export,0.05
15.596,6.7859174264024895e-192,-1.9641170663873755e-102,-3.033753629198485e-123,-106138933600.06848,-4.527271451880024e-144,-1.2230627978425274e-168,0,pressure_servo_20250730_131628.db3_export,0.05
15.646,1.5141481157135933e-192,-4.353046519032325e-103,-1.3596340482077286e-122,-8712414218.503704,-1.0194210797578126e-120,-7.418250856454073e-169,0,pressure_servo_20250730_131628.db3_export,0.05
15.696,1.2429713275047883e-193,-3.5731981752453585e-104,-2.241657575648205e-122,8.415665665726082e-259,-1.2419091147563372e-119,-1.0839477212042782e-167,0,pressure_servo_20250730_131628.db3_export,0.05
15.746,5.80056776542231e-199,5.280386712215242e-139,1.872648635258615e-101,4.3882854927845766e-249,-5.565850505956695e-119,-1.300489630230764e-166,0,pressure_servo_20250730_131628.db3_export,0.05
15.796,-1.3589468850546846e-36,8.705885889951174e-139,2.281353068955768e-100,-1.5230318310158939e-127,-9.176536118707874e-119,-5.827781199081001e-166,0,pressure_servo_20250730_131628.db3_export,0.05
15.846,-1.6555362220095495e-35,2.450478194096318e-132,1.0224315114721266e-99,-1.855432608331028e-126,-5.565850505956695e-119,-2.991063419262615e-154,0,pressure_servo_20250730_131628.db3_export,0.05
15.896,-7.419598591728965e-35,2.9852929485407386e-131,-1.1281508188584926e-69,-8.315472041506017e-126,-1.2419091147563372e-119,-3.643861204113668e-153,0,pressure_servo_20250730_131628.db3_export,0.05
15.946,-1.2232850018240271e-34,1.337915472739559e-130,-1.3743690537506268e-68,1.0017066031607576e-63,-1.0194210797578126e-120,-1.6330652932302638e-152,0,pressure_servo_20250730_131628.db3_export,0.05
15.996,-7.419598591728965e-35,2.2058496981450748e-130,-6.159494766805051e-68,1.220328464340272e-62,3.940387185112454e-149,-2.692469485390858e-152,0,pressure_servo_20250730_131628.db3_export,0.05
16.046,-1.6555362220095495e-35,1.337915472642846e-130,-1.0155290038797614e-67,5.469132740856232e-62,4.800374308546583e-148,-1.633065293230251e-152,0,pressure_servo_20250730_131628.db3_export,0.05
16.096,-1.3589468850546846e-36,2.985292936758603e-131,-6.159494766805051e-68,9.01707548213216e-62,2.151378507214488e-147,-3.643861204113084e-153,0,pressure_servo_20250730_131628.db3_export,0.05
16.146,9.681407652767246e-59,2.450477666057647e-132,-1.3743690537506268e-68,5.469132740856232e-62,3.547023506171613e-147,-2.991063419253006e-154,0,pressure_servo_20250730_131628.db3_export,0.05
5.429,6.90128802806366e-112,5.60647139575053e-116,1.958136379877229e-188,5.822492896037763e-183,41.03121119811644,5.3863418497973975e-227,0,pressure_servo_20250730_132100.db3_export,0.05
5.479,8.407489972296075e-111,9.267087125165045e-116,1.1766580132073013e-188,3.5315204574059155e-183,24.886687596801952,1.0852273464253671e-141,0,pressure_servo_20250730_132100.db3_export,0.05
5.529,3.7679822988405634e-110,5.626033537975953e-116,-3.985281821010109e-167,4.355203406623748e-118,5.552970589038362,-7.782266121054749e-11,0,pressure_servo_20250730_132100.db3_export,0.05
5.579,6.212423214354337e-110,1.2557696192802326e-116,-4.85506712888532e-166,7.658160338592773e-109,0.4558155831597644,-9.480741002033676e-10,0,pressure_servo_20250730_132100.db3_export,0.05
5.629,3.7683417847921234e-110,1.0310047785404858e-117,-2.175890095822463e-165,9.32954916664219e-108,-2.760169371797688e-105,-4.248973332752027e-09,0,pressure_servo_20250730_132100.db3_export,0.05
5.679,8.413527474352065e-111,-7.02210053867251e-182,-3.587436136214531e-165,4.181213846395787e-107,-1.2370220905867576e-104,-7.005372712345881e-09,0,pressure_servo_20250730_132100.db3_export,0.05
5.729,6.9379073291140295e-112,-8.554669740383046e-181,-2.1758897632321057e-165,6.893656201812799e-107,-2.039504633076328e-104,-4.248973332752027e-09,0,pressure_servo_20250730_132100.db3_export,0.05
5.779,8.17087050789169e-115,1.5788266741247097e-111,-4.85506483861604e-166,4.1812138430059296e-107,1.837048943405296e-101,-9.480741002033676e-10,0,pressure_servo_20250730_132100.db3_export,0.05
5.829,6.707058943963447e-116,1.9234046422521832e-110,-3.9852766153842325e-167,9.329549143299104e-108,2.2394631655762369e-100,-7.782266121054749e-11,0,pressure_servo_20250730_132100.db3_export,0.05
5.879,-8.622449286685318e-140,8.620101563019102e-110,4.2730379281481225e-174,7.658160285535534e-109,1.0036699029111774e-99,1.1129966334447512e-134,0,pressure_servo_20250730_132100.db3_export,0.05
5.929,-3.403068577328608e-136,1.4212144802545016e-109,-3.167569553796997e-89,-2.3005742865351364e-187,1.6547722912394944e-99,2.483431170651906e-135,0,pressure_servo_20250730_132100.db3_export,0.05
5.979,-4.145160790717822e-135,8.620101563019102e-110,-3.858889695924012e-88,1.8011373869687635e-117,1.0036701294796763e-99,2.0385244422550903e-136,0,pressure_servo_20250730_132100.db3_export,0.05
6.029,-1.8577270470623004e-134,1.9234046422521832e-110,-1.729434377386282e-87,2.19423453391442e-116,2.2394907672699552e-100,-1.3958227736290278e-168,0,pressure_servo_20250730_132100.db3_export,0.05
6.079,-3.0628739397208854e-134,1.5788266741247097e-111,-2.8513552442767963e-87,9.833914205023796e-116,1.838285965495883e-101,8.650940535333118e-180,0,pressure_servo_20250730_132100.db3_export,0.05
6.129,-1.8577269512755408e-134,-8.34710915051392e-174,-1.729434377386282e-87,1.621377618751726e-115,8.294466060440576e-137,1.9302857470834226e-180,0,pressure_servo_20250730_132100.db3_export,0.05
6.179,-4.145149121501658e-135,9.925056695593543e-115,-3.858889695924012e-88,9.835912162959681e-116,-2.7236297137542385e-107,1.207481173737594e-134,0,pressure_servo_20250730_132100.db3_export,0.05
6.229,-3.402545599343189e-136,1.2091194325370793e-113,-3.167569553796997e-89,2.197590068419556e-116,-3.3180602539003546e-106,1.4791768496549963e-84,0,pressure_servo_20250730_132100.db3_export,0.05
6.279,9.268566231626564e-173,5.418897345534791e-113,2.0522937426787363e-116,1.821489732539645e-117,-1.4870514374628362e-105,1.8020063037734384e-83,0,pressure_servo_20250730_132100.db3_export,0.05
6.329,5.621669591058692e-173,8.93425131732367e-113,3.3836603472792075e-116,4.541222126627043e-120,-2.45173333557018e-105,8.076031956301713e-83,0,pressure_servo_20250730_132100.db3_export,0.05
6.379,-3.126018054714252e-145,5.418897345534791e-113,2.0522937426787363e-116,3.727662120149996e-121,-1.4870514374628362e-105,1.3315125669208602e-82,0,pressure_servo_20250730_132100.db3_export,0.05
6.429,-3.80826960726064e-144,1.2091194325370793e-113,4.579286314755268e-117,1.1764176852645837e-140,-3.3180602539003546e-106,8.076031956301713e-83,0,pressure_servo_20250730_132100.db3_export,0.05
6.479,-1.7067480275760648e-143,9.925056695593543e-115,3.758907108451249e-118,-2.133993121935379e-135,-2.7236297137542385e-107,1.8020063037734384e-83,0,pressure_servo_20250730_132100.db3_export,0.05
6.529,-2.8139517767901464e-143,-4.4302326632007695e-164,5.799790476853017e-149,1.2824658936358766e-68,-5.01433565388605e-125,1.4791768496549963e-84,0,pressure_servo_20250730_132100.db3_export,0.05
6.579,-1.7067480275760648e-143,-1.9854925305721586e-163,1.294108177927552e-149,1.562363300402725e-67,-8.267241850991961e-125,-4.17518953567012e-166,0,pressure_servo_20250730_132100.db3_export,0.05
6.629,-3.8082678653598666e-144,-3.2735237679705417e-163,1.0622686800435924e-150,7.0020265273122e-67,-2.5863878122589154e-38,-1.8711901319417842e-165,0,pressure_servo_20250730_132100.db3_export,0.05
6.679,-3.1258058477576976e-145,-1.9854925305721586e-163,1.843128991199869e-193,1.1544390073586174e-66,-3.150865390288131e-37,-3.085070976903634e-165,0,pressure_servo_20250730_132100.db3_export,0.05
6.729,9.510455978396311e-149,-4.4302326632007695e-164,1.5129324070630926e-194,7.0020265273122e-67,-1.4121198981760796e-36,-1.871190142873071e-165,0,pressure_servo_20250730_132100.db3_export,0.05
6.779,1.5680091065639202e-148,-3.636556420623866e-165,3.880590035216643e-263,1.562363300402725e-67,-2.3281921129018016e-36,-4.175189610944678e-166,0,pressure_servo_20250730_132100.db3_export,0.05
6.829,9.49787668146432e-103,-3.574618166189977e-147,-1.0578733170699572e-146,-6.436891026965834e-36,-1.4121198981760796e-36,-3.427204442841099e-167,0,pressure_servo_20250730_132100.db3_export,0.05
6.879,1.1570782531144544e-101,-4.354776422143033e-146,-1.2887535296394106e-145,-7.84173860617176e-35,-3.150865390288131e-37,-1.4044245610228123e-175,0,pressure_servo_20250730_132100.db3_export,0.05
6.929,1.925081128331021e-31,-2.7668386893849662e-105,-5.7757926081445504e-145,-3.514423420372805e-34,-2.5863878122589154e-38,6.968484267808922e-198,0,pressure_servo_20250730_132100.db3_export,0.05
6.979,2.34522892197569e-30,-3.370699562367307e-104,-9.52267212820049e-145,-5.7943046474153454e-34,-6.623831001499358e-104,-1.0445301145449146e-216,0,pressure_servo_20250730_132100.db3_export,0.05
7.029,1.0510586827059173e-29,-1.5106427388054856e-103,-5.7757926081445504e-145,-3.514423420372805e-34,-1.0920851065694925e-103,-1.7224055880382322e-216,0,pressure_servo_20250730_132100.db3_export,0.05
7.079,1.732902806931303e-29,-2.490628815897302e-103,-1.2887535296394106e-145,-7.84173860617176e-35,-1.5592972278400857e-102,-3.9099944729200935e-174,0,pressure_servo_20250730_132100.db3_export,0.05
7.129,1.0510586827059173e-29,-1.5106427388054856e-103,-1.0578733170699572e-146,-6.436891026965834e-36,-1.820396101410025e-101,-4.7633484052733e-173,0,pressure_servo_20250730_132100.db3_export,0.05
7.179,2.34522892197569e-30,-3.370699562367307e-104,8.570511078183168e-146,-3.110676049397503e-96,-8.151946800070518e-101,-2.13478464861256e-172,0,pressure_servo_20250730_132100.db3_export,0.05
7.229,1.925081128331021e-31,-2.7668386895547883e-105,1.0441019945010868e-144,-6.9408564507195e-97,-1.344008806452763e-100,-3.5196648585316264e-172,0,pressure_servo_20250730_132100.db3_export,0.05
7.279,1.0743009661178356e-196,-2.068854300923151e-114,4.679340497073695e-144,-5.6974019128976516e-98,-8.151825480373835e-101,-2.13478464861256e-172,0,pressure_servo_20250730_132100.db3_export,0.05
7.329,1.308766503170844e-195,-9.27196170856918e-114,7.71492821037395e-144,1.1161892145417687e-105,-1.8189181249378648e-101,-4.7633484052733e-173,0,pressure_servo_20250730_132100.db3_export,0.05
7.379,5.86548453288534e-195,-1.5286880490035114e-113,-5.207462704910702e+55,5.002413003241073e-105,-1.493058917825092e-102,-3.9099944729200935e-174,0,pressure_servo_20250730_132100.db3_export,0.05
7.429,9.670549112330665e-195,-9.27196170856918e-114,-6.343988295316322e+56,8.247584723270468e-105,2.711271137937149e-135,-1.8098695184063696e-159,0,pressure_servo_20250730_132100.db3_export,0.05
7.479,5.86548453288534e-195,-2.068854300923151e-114,-2.8431783005471767e+57,5.002413003241073e-105,-2.6811668803437967e-208,9.254342210470552e-97,0,pressure_servo_20250730_132100.db3_export,0.05
7.529,1.308766503170844e-195,-1.6982190244432389e-115,-4.687608540505172e+57,1.1161892145417687e-105,-1.5289229945264261e-105,-3.03882007563623e-89,0,pressure_servo_20250730_132100.db3_export,0.05
7.579,1.0743009661179333e-196,-1.0377464151711495e-90,-2.8431783005471767e+57,-1.4727307114901265e-65,-1.8626095147198857e-104,-3.702041590106483e-88,0,pressure_servo_20250730_132100.db3_export,0.05
7.629,1.1902441713802218e-208,-3.462097530871757e-86,-6.343988295316322e+56,-1.7941532998470995e-64,-1.5900793913766198e-95,-1.659140076373071e-87,0,pressure_servo_20250730_132100.db3_export,0.05
7.679,5.334304293908326e-208,-4.2167246642276477e-85,-5.207462704910702e+55,-8.040837234435718e-64,-1.937113249455262e-94,-2.735459621806937e-87,0,pressure_servo_20250730_132100.db3_export,0.05
7.729,8.794780953753685e-208,-1.8896443708091823e-84,2.468528067083108e-95,-1.3257099382651759e-63,-8.681539272757348e-94,-1.6591401484039083e-87,0,pressure_servo_20250730_132100.db3_export,0.05
7.779,5.334304293904687e-208,-3.1153995120225083e-84,2.0262912298957247e-96,-8.040837234435718e-64,-1.4313438460223529e-93,-3.702042086122105e-88,0,pressure_servo_20250730_132100.db3_export,0.05
7.829,1.1902441713358965e-208,-1.8895635981933067e-84,-1.9446852454073768e-123,-1.7941532998470995e-64,-8.681539271937874e-94,-1.5657658298064062e-15,0,pressure_servo_20250730_132100.db3_export,0.05
7.879,9.770119097119582e-210,-4.216168451347081e-85,-3.206243928919842e-123,-1.4727307114901265e-65,-1.937113248078969e-94,-1.9074932765492412e-14,0,pressure_servo_20250730_132100.db3_export,0.05
7.929,-3.2752661567203166e-218,-3.4608332969282006e-86,-1.9446852454073768e-123,-3.0041197876950035e-90,-1.590079383028983e-95,-8.548791769254076e-14,0,pressure_servo_20250730_132100.db3_export,0.05
7.979,-1.9866754287701112e-218,-7.93773081405354e-156,-4.3391793024603664e-124,-4.9529561937039065e-90,2.5129644911039973e-148,-1.4094574828755376e-13,0,pressure_servo_20250730_132100.db3_export,0.05
8.029,-2.2983752991449988e-206,-6.246796101636417e-156,-3.5618152707130916e-125,-3.0041197876950035e-90,1.126087232536181e-147,-8.548791769254076e-14,0,pressure_servo_20250730_132100.db3_export,0.05
8.079,3.4001267331721673e-193,-9.397084158574165e-156,2.362276241584485e-142,-6.703097293334533e-91,1.856603972946243e-147,-1.9074932765492412e-14,0,pressure_servo_20250730_132100.db3_export,0.05
8.129,-2.0997833907477202e-153,-5.699619654075125e-156,-5.483801552221436e-147,-5.502237320992247e-92,1.1585915182352882e-78,-1.5657658298064062e-15,0,pressure_servo_20250730_132100.db3_export,0.05
8.179,-2.5580598476569565e-152,-1.271757046198921e-156,-6.6806379291633926e-146,-3.716602572692324e-122,1.411453417382367e-77,3.7318501504783896e-103,0,pressure_servo_20250730_132100.db3_export,0.05
8.229,-1.0694339283953464e-134,-3.818731752375063e-60,-2.9940541990017507e-145,-4.527748839615924e-121,6.325695353973864e-77,8.326883217261852e-104,0,pressure_servo_20250730_132100.db3_export,0.05
8.279,-1.30283723740477e-133,-4.65216765108558e-59,-4.9363608435232216e-145,-2.029196248774254e-120,1.0429308482065683e-76,6.8351219743030505e-105,0,pressure_servo_20250730_132100.db3_export,0.05
8.329,-5.8389114073063965e-133,-2.084956891525055e-58,-2.9940541990017507e-145,-3.345579017779021e-120,6.325695353973864e-77,-2.1788706990843727e-191,0,pressure_servo_20250730_132100.db3_export,0.05
8.379,-9.626737434959676e-133,-3.437512775550178e-58,-6.6806379291633926e-146,-2.029196248696949e-120,1.411453417382367e-77,-9.765020997766291e-191,0,pressure_servo_20250730_132100.db3_export,0.05
8.429,-5.8389114073063965e-133,-2.084956891525055e-58,-5.483801552221436e-147,-4.527748830198326e-121,1.1585915182352882e-78,-1.6099797827850672e-190,0,pressure_servo_20250730_132100.db3_export,0.05
8.479,-1.30283723740477e-133,-4.65216765108558e-59,-2.093762157906991e-215,-3.716602150624875e-122,1.7131206085804298e-148,-9.765020997766291e-191,0,pressure_servo_20250730_132100.db3_export,0.05
8.529,-1.0694339283953464e-134,-3.818731752375063e-60,-3.967859156462146e-177,-5.608589486396734e-71,1.4062150279789729e-149,-6.722316992377687e-137,0,pressure_servo_20250730_132100.db3_export,0.05
8.579,-8.451807689756097e-130,3.0660616361542177e-97,-4.833842021052208e-176,-6.832660754609322e-70,3.089538510765328e-165,-8.189458616157552e-136,0,pressure_servo_20250730_132100.db3_export,0.05
8.629,-1.0296409613748083e-128,1.37411349237352e-96,-2.1663776953490526e-175,-3.0621861025260426e-69,1.8697427634685704e-32,-1.784391909978208e-63,0,pressure_servo_20250730_132100.db3_export,0.05
8.679,-4.614530642965856e-128,2.265530143232261e-96,2.0912006447771887e-92,-5.04869136207701e-69,2.277812992402488e-31,-2.173834366683766e-62,0,pressure_servo_20250730_132100.db3_export,0.05
8.729,-7.608074825355346e-128,1.167088946470475e-84,2.547603922561732e-91,-3.0621861025260426e-69,1.0208449592324273e-30,-9.7424497218919e-62,0,pressure_servo_20250730_132100.db3_export,0.05
8.779,-4.614530642965856e-128,1.4218054041963914e-83,1.141756865529529e-90,-6.832660754609322e-70,1.683088798373508e-30,-1.6062584085209727e-61,0,pressure_servo_20250730_132100.db3_export,0.05
8.829,-1.0296409613748083e-128,6.372089740134426e-83,1.8824388301664407e-90,-5.608589486396734e-71,1.0208449592324273e-30,-9.7424497218919e-62,0,pressure_servo_20250730_132100.db3_export,0.05
8.879,2.14825211177918e-84,1.0505799893369675e-82,1.141756865529529e-90,3.209676780202545e-113,2.277813001574005e-31,-2.173834366683766e-62,0,pressure_servo_20250730_132100.db3_export,0.05
8.929,2.6171068377818347e-83,6.372089740134424e-83,2.547603922561732e-91,1.9467673749605704e-113,1.8697438807880888e-32,-1.784391909978208e-63,0,pressure_servo_20250730_132100.db3_export,0.05
8.979,1.1729059110793864e-82,1.4218054041963609e-83,2.0912006447771887e-92,4.343825161466905e-114,5.007478674869872e-38,4.8508628126689896e-96,0,pressure_servo_20250730_132100.db3_export,0.05
9.029,1.9337949241264973e-82,1.1670889464691012e-84,1.3901131944178308e-127,3.5656288240146787e-115,8.255936603835249e-38,2.174005884924797e-95,0,pressure_servo_20250730_132100.db3_export,0.05
9.079,1.1729059110793864e-82,9.014424328171956e-119,3.1017617969489603e-128,2.9143260595841097e-130,5.007478674869872e-38,3.584329745102769e-95,0,pressure_servo_20250730_132100.db3_export,0.05
9.129,2.6171068377818347e-83,-1.6039968516508778e-59,2.546081128342173e-129,1.3061103248639505e-129,1.1173195186635616e-38,-8.687634065967827e-56,0,pressure_servo_20250730_132100.db3_export,0.05
9.179,2.14825211177918e-84,-1.9540681958224205e-58,-2.9160636550808743e-204,2.153411874484249e-129,9.171517115195371e-40,-1.0583704954145483e-54,0,pressure_servo_20250730_132100.db3_export,0.05
9.229,-4.218962429111807e-122,-8.757526075912563e-58,-2.2756973652250847e-182,1.3061103248639505e-129,-6.815347371288685e-80,-4.743287481667664e-54,0,pressure_servo_20250730_132100.db3_export,0.05
9.279,-2.558930065431999e-122,-1.4438719520068072e-57,-2.77236694082434e-181,-1.1726230909763211e-76,-1.2735201026037309e-169,-7.820358964071122e-54,0,pressure_servo_20250730_132100.db3_export,0.05
9.329,-5.709744753084739e-123,-8.757526075912563e-58,5.489595191998649e-84,-1.428547372400047e-75,-2.0996796818269808e-169,-4.743287481667664e-54,0,pressure_servo_20250730_132100.db3_export,0.05
9.379,-4.686843901997742e-124,-1.9540681958224205e-58,6.687696027323038e-83,-6.4023051453454615e-75,-1.273552875042814e-169,-1.0583704954145483e-54,0,pressure_servo_20250730_132100.db3_export,0.05
9.429,1.6381812312088087e-190,-1.6039968516508778e-59,2.9972174191396946e-82,-1.0555616674643924e-74,-2.845599944874224e-170,-8.687634065967827e-56,0,pressure_servo_20250730_132100.db3_export,0.05
9.479,-7.032383855329095e-105,3.57855610112825e-111,4.9415761118485565e-82,-6.4023051453454615e-75,-2.511464886284437e-171,-8.714452298568245e-167,0,pressure_servo_20250730_132100.db3_export,0.05
9.529,-8.567197384689532e-104,7.98483795944888e-112,2.9972174191396946e-82,-1.428547372400047e-75,-2.950080951986432e-172,-1.0616376249814621e-165,0,pressure_servo_20250730_132100.db3_export,0.05
9.579,-3.839551488239193e-103,6.554354129134214e-113,6.687696027323038e-83,-1.1726230909763211e-76,-1.7893145460244502e-172,-4.757929740539078e-165,0,pressure_servo_20250730_132100.db3_export,0.05
9.629,-6.330350208608291e-103,1.4083643056035398e-127,5.489595191998649e-84,-1.920494106131519e-145,-3.992500412345089e-173,-7.844499967723521e-165,0,pressure_servo_20250730_132100.db3_export,0.05
9.679,9.747517525005962e-30,1.1560558208741473e-128,3.5667128516666784e-210,-1.1648385571661743e-145,9.84585761917609e-111,6.633664026336426e-121,0,pressure_servo_20250730_132100.db3_export,0.05
9.729,1.187490733802364e-28,1.982511029787635e-169,2.1633206989269186e-210,-2.5991061380755448e-146,1.1994710098355902e-109,8.08145719381794e-120,0,pressure_servo_20250730_132100.db3_export,0.05
9.779,5.3219642428097825e-28,1.6273441515198218e-170,4.827020940039765e-211,3593276495.953792,5.375656114967526e-109,3.62185783779388e-119,0,pressure_servo_20250730_132100.db3_export,0.05
9.829,8.774435649025992e-28,-1.0903601301689008e-216,1.1105986776058719e-157,43775069211.09482,8.862958580716173e-109,5.971434056622744e-119,0,pressure_servo_20250730_132100.db3_export,0.05
9.879,5.3219642428097825e-28,4.8284868387025774e-206,1.3529861682698799e-156,196186249236.65594,5.375656114967526e-109,3.62185783779388e-119,0,pressure_servo_20250730_132100.db3_export,0.05
9.929,1.187490733802364e-28,-5.3759607423017395e-107,6.063663322653699e-156,323456442135.35144,1.1994710098355902e-109,-1.4021413454453438e-97,0,pressure_servo_20250730_132100.db3_export,0.05
9.979,9.747517525005962e-30,-6.54926092760699e-106,9.997290698423368e-156,196186249236.65594,9.84585761917609e-111,-1.7081578472940546e-96,0,pressure_servo_20250730_132100.db3_export,0.05
10.029,-1.2679638042997443e-90,-2.935175111804839e-105,6.063663322653699e-156,43775069211.09482,-3.808308156913633e-168,-7.655432354629959e-96,0,pressure_servo_20250730_132100.db3_export,0.05
10.079,-7.69058922713664e-91,-4.839285640062265e-105,1.3529861682698799e-156,3593276495.953792,-4.6394691122096185e-167,9.221689831170564e-86,0,pressure_servo_20250730_132100.db3_export,0.05
10.129,-1.7160024058867877e-91,-2.935175111804839e-105,1.1105986776058719e-157,-4.832932196881214e-102,-2.0792658012359406e-166,-4.029642901468194e-26,0,pressure_servo_20250730_132100.db3_export,0.05
10.179,-1.4085805512582395e-92,-6.54926092760699e-106,-8.273710242478251e-204,-7.968158112849557e-102,-3.4281297539363767e-166,-4.9091100310927905e-25,0,pressure_servo_20250730_132100.db3_export,0.05
10.229,-1.1162122209308682e-126,4.947563141424537e-66,1.5348293982633163e-114,-4.832932196881214e-102,-2.079265801234443e-166,-2.2001104771435523e-24,0,pressure_servo_20250730_132100.db3_export,0.05
10.279,-5.0025161109073656e-126,6.027365809060346e-65,1.869804987505301e-113,-1.0783729350766082e-102,-4.639469112199305e-167,-3.627368941556783e-24,0,pressure_servo_20250730_132100.db3_export,0.05
10.329,-8.247754719073056e-126,2.7012779469395097e-64,8.379884576166106e-113,-8.851824089181307e-104,-3.808308156890189e-168,-2.2001104771435523e-24,0,pressure_servo_20250730_132100.db3_export,0.05
10.379,-5.0025161109073656e-126,4.453654409192342e-64,1.381609394673699e-112,-4.114738452526703e-157,1.9243901001470533e-180,-4.9091100310927905e-25,0,pressure_servo_20250730_132100.db3_export,0.05
10.429,-1.116212220971861e-126,2.7012779469395097e-64,8.379884576166106e-113,-9.181222498811856e-158,3.9034895213640925e-178,-4.029642901468194e-26,0,pressure_servo_20250730_132100.db3_export,0.05
10.479,-9.162427862245422e-128,6.027365809060346e-65,1.869804987505301e-113,-7.53640636180679e-159,4.755423751972697e-177,8.294309588031738e-44,0,pressure_servo_20250730_132100.db3_export,0.05
10.529,-9.026943823727745e-147,4.947563141424537e-66,1.5348293982633163e-114,7.586618545838284e-186,-4.9993153109639495e-116,1.3675004643559945e-43,0,pressure_servo_20250730_132100.db3_export,0.05
