t_sec,angular_x,angular_y,angular_z,linear_x,linear_y,linear_z,imputed,trial_id,smoothed_sigma_s
10.959,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131107.db3_export,0.05
11.009,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131107.db3_export,0.05
11.059,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131107.db3_export,0.05
11.109,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131107.db3_export,0.05
6.895,0.0,-1.1109766207690289e-23,1.1017520451923712,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
6.945,0.0,-1.4953753748763525e-23,1.4829590891479711,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
6.995,0.0,-1.5811463304411764e-23,1.5680178779154936,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
7.045,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
7.095,-0.0067710801341164,-1.581146330441176e-23,1.568017877915494,-4.0507339712763623e-19,0.0063189441070914,-39.39554672069726,0,pressure_servo_20250730_131223.db3_export,0.05
7.145,-0.0892597229754289,-1.4953753748763522e-23,1.4829590891479714,-5.339877611276705e-18,0.0832994425297562,-519.3315567242032,0,pressure_servo_20250730_131223.db3_export,0.05
7.195,-0.459172473394342,-1.1109766207690289e-23,1.1017520451923717,-2.7051062324959173e-17,0.4286074274626186,-2630.859980497879,0,pressure_servo_20250730_131223.db3_export,0.05
7.245,-1.071418232958642,-4.772102184416565e-24,0.473247883282055,-5.857980328639694e-17,1.001140287351741,-5697.19807230722,0,pressure_servo_20250730_131223.db3_export,0.05
7.295,-1.4534661844021342,6.0467780966639e-13,0.0972738816114066,-0.0041982748315274,1.3629014540448248,1.3546296882453209e+32,0,pressure_servo_20250730_131223.db3_export,0.05
7.345,-1.5575231768709232,7.971161574110754e-12,0.0759665988764118,-0.0553437326119835,1.468441614104782,1.7857397684283573e+33,0,pressure_servo_20250730_131223.db3_export,0.05
7.395,-1.582812118836131,0.0006623151225879,0.3548118098412679,3.988444033729157e+34,1.49639739132361,9.04630429542077e+33,0,pressure_servo_20250730_131223.db3_export,0.05
7.445,-1.5969211902516445,0.0087309646587241,0.8272498604220486,5.257763938723842e+35,1.5098703860975844,1.9590015346853343e+34,0,pressure_servo_20250730_131223.db3_export,0.05
7.495,-1.608692755205365,0.0442298278040768,1.119127669623052,2.663508611058528e+36,1.5231095127452383,1.9590015346853343e+34,0,pressure_servo_20250730_131223.db3_export,0.05
7.545,-1.6189404003094348,0.0957808819852968,1.1930710951871364,5.76789956021324e+36,1.5376162467162238,9.04630429542077e+33,0,pressure_servo_20250730_131223.db3_export,0.05
7.595,-1.6244734174418474,165941.83842680734,1.2046227432390442,5.767899560213221e+36,1.5460844000297471,1.7857397684283573e+33,0,pressure_servo_20250730_131223.db3_export,0.05
7.645,-1.6257156007375932,2187526.064488349,1.2062732718202551,2.663508611058272e+36,1.5483853275473396,1.3546296882453209e+32,0,pressure_servo_20250730_131223.db3_export,0.05
7.695,-1.6256884458881378,11081696.448087206,1.20662152798082,5.257763938710857e+35,1.5490472665232609,78319054771.24033,0,pressure_servo_20250730_131223.db3_export,0.05
7.745,-1.6253985345080717,23997711.798401624,1.2067819232300403,3.988444033447965e+34,1.5495355647926017,168944790069.57837,0,pressure_servo_20250730_131223.db3_export,0.05
7.795,-1.6251603202107785,-1.7955368063899196e+16,1.206838753133898,-2.8119191922403774e+24,1.54988781474547,2.956226454354201e+29,0,pressure_servo_20250730_131223.db3_export,0.05
7.845,-1.6249798920951504,-2.366965313698272e+17,1.2067914696982194,-1.2984919213565668e+24,1.5501348700154298,3.897043738099611e+30,0,pressure_servo_20250730_131223.db3_export,0.05
7.895,-1.6247306055554296,-1.19907104405415e+18,1.2066473588480695,-2.563318179871845e+23,1.5503785707947662,1.9741870641342264e+31,0,pressure_servo_20250730_131223.db3_export,0.05
7.945,-1.6243569753808973,-2.596620607480575e+18,1.206423798429185,-1.9570860787638603e+22,1.5506701815179995,4.275155203824589e+31,0,pressure_servo_20250730_131223.db3_export,0.05
7.995,-1.6238842622651597,-2.596620607480741e+18,1.2062197087744455,-5.41859600379249e+20,1.5510021528046944,4.275155203824589e+31,0,pressure_servo_20250730_131223.db3_export,0.05
8.045,-1.6233238032052766,-1.1990710440563377e+18,1.2060804505866944,-7.049864550386786e+19,1.55137645399157,1.9741870641342264e+31,0,pressure_servo_20250730_131223.db3_export,0.05
8.095,-1.6228271754954768,-1.4039072690699169e+32,1.2061118021682218,5.295233201662815e+21,1.5517102151740578,6.206990573103109e+34,0,pressure_servo_20250730_131223.db3_export,0.05
8.145,-1.6223677733292567,-1.850699909590185e+33,1.2062230559670075,1.3835522609927122e+22,1.5520236312919815,8.181850803078546e+35,0,pressure_servo_20250730_131223.db3_export,0.05
8.195,-1.6218577262302067,-9.375383153613292e+33,1.2060094587121877,1.435076777598989e+22,1.5523649519067315,4.1448080302651727e+36,0,pressure_servo_20250730_131223.db3_export,0.05
8.245,-1.6212364204985348,-2.030264446829245e+34,1.205495718139009,6.675823379146934e+21,1.5527718473058572,8.975693307570637e+36,0,pressure_servo_20250730_131223.db3_export,0.05
8.295,-1.6205531852017432,-2.030264446829245e+34,1.2052300713560156,1.3197046454974328e+21,1.5532129219088118,8.975693307570637e+36,0,pressure_servo_20250730_131223.db3_export,0.05
8.345,-1.6198316455758557,-9.375383153613292e+33,1.2052626508289206,1.0011038940387203e+20,1.5536750793137035,4.1448080302651727e+36,0,pressure_servo_20250730_131223.db3_export,0.05
8.395,-1.6193033313279963,-1.850699909590185e+33,1.2052850081921147,-1.091599118703874e+25,1.5540150028911912,8.181848145124393e+35,0,pressure_servo_20250730_131223.db3_export,0.05
8.445,-1.6189268935393637,-1.4039072690699144e+32,1.205201720167138,-1.4389998789818878e+26,1.554256435097965,6.206640188457307e+34,0,pressure_servo_20250730_131223.db3_export,0.05
8.495,-1.6184976033953449,-0.0367843916483858,1.2050102199633563,-7.289769213013943e+26,1.5545164140973122,1.991881631686825e+30,0,pressure_servo_20250730_131223.db3_export,0.05
8.545,-1.617955777256738,-0.0169863470896501,1.2047359089631486,-1.578619136548952e+27,1.554834354101702,4.313473265940497e+30,0,pressure_servo_20250730_131223.db3_export,0.05
8.595,-1.617444529304202,-1.6805645517912445e+22,1.2045199161554994,-1.578619136548952e+27,1.555141223658552,4.313473265940497e+30,0,pressure_servo_20250730_131223.db3_export,0.05
8.645,-1.6169936531112838,-2.2154032054560417e+23,1.2044143202907405,-7.28976921301394e+26,1.5554204955166608,1.991881631686825e+30,0,pressure_servo_20250730_131223.db3_export,0.05
8.695,-1.616707581404012,-1.328623477834289e+24,1.204513376745271,-1.4389998789818729e+26,1.555597371857779,3.932173886071747e+29,0,pressure_servo_20250730_131223.db3_export,0.05
8.745,-1.6165477645238675,-5.150318850527237e+24,1.2047696284392149,-1.0915991187035458e+25,1.555694781518725,3.0092310638166644e+28,0,pressure_servo_20250730_131223.db3_export,0.05
8.795,-1.6163724949113,-1.6209313445303814e+25,1.2049046453652488,-1634886273.4687648,1.5558079141341148,1.3428606184556444e+27,0,pressure_servo_20250730_131223.db3_export,0.05
8.845,-1.6161421825515263,-3.096100106948974e+25,1.2048837164851711,-754960726.9763405,1.555962434786765,2.9080007995693106e+27,0,pressure_servo_20250730_131223.db3_export,0.05
8.895,-1.6159205778336574,4.697654052028556e+35,1.204828394337845,-546781974522.1231,1.5561133670319638,-2.3514421137485834e+35,0,pressure_servo_20250730_131223.db3_export,0.05
8.945,-1.6157097560891742,6.192679617416538e+36,1.2047724291969106,-7205996767621.029,1.5562565657311431,-3.099787183335294e+36,0,pressure_servo_20250730_131223.db3_export,0.05
8.995,-1.615515461199308,3.137123628748224e+37,1.2047165208353308,-5.85275952989446e+31,1.5563806271561909,-1.5703082060971575e+37,0,pressure_servo_20250730_131223.db3_export,0.05
9.045,-1.6153099457841298,6.793525623858156e+37,1.204642339046283,-7.715396715628343e+32,1.556504394354893,-3.4005446702479425e+37,0,pressure_servo_20250730_131223.db3_export,0.05
9.095,-1.6150562898904397,6.793525623858177e+37,1.2045105436177708,-3.908510505474815e+33,1.556662753072663,-3.4005446702499533e+37,0,pressure_servo_20250730_131223.db3_export,0.05
9.145,-1.6147381128156204,3.137123628748496e+37,1.2043249850446336,-8.463984659939826e+33,1.556867977150048,-1.5703082061236658e+37,0,pressure_servo_20250730_131223.db3_export,0.05
9.195,-1.6144162355577922,6.192679617430333e+36,1.2041778465051056,-8.463984659939826e+33,1.5570768345414137,-3.099787184678155e+36,0,pressure_servo_20250730_131223.db3_export,0.05
9.245,-1.6140980584829734,4.697654052329159e+35,1.204077690870594,-3.908510505474815e+33,1.5572820997513317,-2.35144214282864e+35,0,pressure_servo_20250730_131223.db3_export,0.05
9.295,-1.6138418501249547,-20339159038.327843,1.2040078830826288,-7.715396715628343e+32,1.557441961198469,-2.437767901202942e+22,0,pressure_servo_20250730_131223.db3_export,0.05
9.345,-1.6136052393285083,-44044996132.152,1.2039805128482293,-5.85275952989446e+31,1.557583696763448,-5.279051979359803e+22,0,pressure_servo_20250730_131223.db3_export,0.05
9.395,-1.6132699432098905,-44044996132.131424,1.2040713437223831,1.329774558554184e+22,1.5577892054960034,-5.287359472916139e+22,0,pressure_servo_20250730_131223.db3_export,0.05
9.445,-1.6128093596228767,-20339159038.27272,1.2042497142110196,1.752974508723766e+23,1.5580766627282183,-2.5555888783942568e+22,0,pressure_servo_20250730_131223.db3_export,0.05
9.495,-1.6123582302741934,-4014948421.4694552,1.2043065240453243,8.880320138688296e+23,1.5583603256146608,-1.153815942060004e+22,0,pressure_servo_20250730_131223.db3_export,0.05
9.545,-1.6119423988251669,-304566680.13183755,1.2041803323768794,1.923057218956649e+24,1.558624466747485,-1.910495373591847e+22,1,pressure_servo_20250730_131223.db3_export,0.05
9.595,-1.6045059877979737,1.5000220221891574e-16,1.1985317107187472,1.923057218956649e+24,1.551905695347309,-3.0587667953997075e+22,0,pressure_servo_20250730_131223.db3_export,0.05
9.645,-1.5173050930413527,2.3495438012306516e-16,1.1331163195528888,8.880320138688296e+23,1.4678344456710932,-3.4111345849092622e+22,0,pressure_servo_20250730_131223.db3_export,0.05
9.695,-1.127212035427711,2.154023810277873e-16,0.8416615784027854,1.752974508723766e+23,1.0905562502759647,-2.6135005093678453e+22,0,pressure_servo_20250730_131223.db3_export,0.05
9.745,-0.4841771949077199,9.761297145781211e-17,0.3615061250279661,1.329774558554184e+22,0.4684437363267572,-1.1261745264463538e+22,0,pressure_servo_20250730_131223.db3_export,0.05
9.795,-0.0941661710097345,1.9196783758256976e-17,0.0703075286614793,-3.43695704676906e-09,0.0911066971087093,-2.19026967269958e+21,0,pressure_servo_20250730_131223.db3_export,0.05
9.845,-0.0071432743523676,1.4562330781627417e-18,0.0053334011660512,-2.607213063790889e-10,0.0069111882304133,-1.6614987112671488e+20,0,pressure_servo_20250730_131223.db3_export,0.05
9.895,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
9.945,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
9.995,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
10.045,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
10.095,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
10.145,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
10.195,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
10.245,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
10.295,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
10.345,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
10.395,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
10.445,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
10.495,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
10.545,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
10.595,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
10.645,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
10.695,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
10.745,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
10.795,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
10.845,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
10.895,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
10.945,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
10.995,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
11.045,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
11.095,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
11.145,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
11.195,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
11.245,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
11.295,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
11.345,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
11.395,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
11.445,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
11.495,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
11.545,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
11.595,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
11.645,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
11.695,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
11.745,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
11.795,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
11.845,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
11.895,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
11.945,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
11.995,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
12.045,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
12.095,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
12.145,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
12.195,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
12.245,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
12.295,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
12.345,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
12.395,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
12.445,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
12.495,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
12.545,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
12.595,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
12.645,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
12.695,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
12.745,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
12.795,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
12.845,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
12.895,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
12.945,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
12.995,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
13.045,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
13.095,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
13.145,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
13.195,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
13.245,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
13.295,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
13.345,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
13.395,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
13.445,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
13.495,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
13.545,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
13.595,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
13.645,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
13.695,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
13.745,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
13.795,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
13.845,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
13.895,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
13.945,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
13.995,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
14.045,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
14.095,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
14.145,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
14.195,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
14.245,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
14.295,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
14.345,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
14.395,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
14.445,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
14.495,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
14.545,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
14.595,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
14.645,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
14.695,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
14.745,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
14.795,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250730_131223.db3_export,0.05
8.746,0.0,-1.1109766207690289e-23,1.1017520451923712,0.0,0.0,0.0,0,pressure_servo_20250730_131351.db3_export,0.05
8.796,0.0,-1.4953753748763525e-23,1.4829590891479711,0.0,0.0,0.0,0,pressure_servo_20250730_131351.db3_export,0.05
8.846,-0.0067005074019641,-1.5741058216716672e-23,1.561035827356561,0.0003800010995075,0.0063082052607931,-1.527522413656881e-33,0,pressure_servo_20250730_131351.db3_export,0.05
8.896,-0.0883293983600407,-1.4953753748763522e-23,1.4829590891479714,0.0050093621993189,0.0831578777532832,-2.0136554992871028e-32,0,pressure_servo_20250730_131351.db3_export,0.05
8.946,-0.4542763102547896,-1.1109766207690289e-23,1.1017520451923717,0.0253767181434845,0.4277258250615274,-1.2691181893736312,0,pressure_servo_20250730_131351.db3_export,0.05
8.996,-1.058796373365135,-4.772102184416565e-24,0.473247883282055,0.054953965912387,0.9974193546846872,-16.73014286683682,0,pressure_servo_20250730_131351.db3_export,0.05
9.046,-1.4309467728511502,96392684740115.52,0.0972994982068235,929355841862.4257,1.350361703485975,-84.75252999067708,0,pressure_servo_20250730_131351.db3_export,0.05
9.096,-1.52532333575838,1270695984442566.8,0.0763042894907886,12251227772695.22,1.4438848115043814,-183.5338840019405,0,pressure_servo_20250730_131351.db3_export,0.05
9.146,-1.5503828893106677,-6.286090928822405e+17,0.3565137422900384,62062981534048.5,1.4721909228111532,876.5041456975173,0,pressure_servo_20250730_131351.db3_export,0.05
9.196,-1.5736364313655349,-8.357553611502696e+18,0.8308389291037558,134399055409960.6,1.498333484627477,13889.192394638436,0,pressure_servo_20250730_131351.db3_export,0.05
9.246,-1.594517026004081,-4.23948582496505e+19,1.1222411552595053,134440614816365.7,1.5207326162935262,70773.29213843489,0,pressure_servo_20250730_131351.db3_export,0.05
9.296,-1.6114976784991664,-9.183095615942204e+19,1.193435192310736,62610885988430.79,1.5381451483207644,153296.42877121514,0,pressure_servo_20250730_131351.db3_export,0.05
9.346,-1.6203681298128132,-9.183612262900086e+19,1.203285433723254,15026883526449.9,1.5474174476055609,153269.06431836818,0,pressure_servo_20250730_131351.db3_export,0.05
9.396,-1.6222422849814462,-4.240870171218796e+19,1.20478313800125,6940133991312.266,1.5499711274937282,70412.56040265881,0,pressure_servo_20250730_131351.db3_export,0.05
9.446,-1.622196323484749,-3.735834306272948e+34,1.20533736008766,6010782749582.891,1.5507323630766343,12061.77660254098,0,pressure_servo_20250730_131351.db3_export,0.05
9.496,-1.6218155367796134,-4.924761318063198e+35,1.205625716081294,2775668564543.563,1.5512883838247964,-3080.813920185751,0,pressure_servo_20250730_131351.db3_export,0.05
9.546,-1.6213245620120338,-2.4948142082721667e+36,1.2054914104462895,-2.233290166999345e+18,1.5517968097411112,325444.96674041235,0,pressure_servo_20250730_131351.db3_export,0.05
9.596,-1.6207543544255218,-5.402587292176232e+36,1.2050355979704632,-2.944034132034534e+19,1.5522782449243393,4342850.896097653,0,pressure_servo_20250730_131351.db3_export,0.05
9.646,-1.620289258730947,-5.402587303015219e+36,1.204858299312809,-1.2683280650562272e+20,1.552641901518916,22000927.70573968,0,pressure_servo_20250730_131351.db3_export,0.05
9.696,-1.6199155413136437,-2.4948143511570493e+36,1.2050054685874467,-2.8895715269955453e+19,1.552916081660081,47549114.31700204,0,pressure_servo_20250730_131351.db3_export,0.05
9.746,-1.6195501717308458,-4.924768556408624e+35,1.2050852514832788,1.1667603275570564e+21,1.5531746924751328,47085623.16003962,0,pressure_servo_20250730_131351.db3_export,0.05
9.796,-1.619168527331697,-3.7359910545906726e+34,1.2050241038086726,3.0769061072948287e+21,1.5534432166482155,20759312.20554745,0,pressure_servo_20250730_131351.db3_export,0.05
9.846,-1.6188853732549753,-1.5674831772590412e+30,1.2049564621706168,5.190255160229908e+26,1.5536533370602328,3094122.046581153,0,pressure_servo_20250730_131351.db3_export,0.05
9.896,-1.6186918685976208,-7.238345426674676e+29,1.204913498158221,6.842010078675071e+27,1.5538106889159082,-247936.9147730276,0,pressure_servo_20250730_131351.db3_export,0.05
9.946,-1.6185254593453675,-1.4288488275347451e+29,1.2048734850011735,3.466064503137968e+28,1.5539412576083154,-114002.94292987582,0,pressure_servo_20250730_131351.db3_export,0.05
9.996,-1.6183341410921088,-1.0838987158227347e+28,1.204806209621974,7.505855875639614e+28,1.554070647870203,-8648.05576772603,0,pressure_servo_20250730_131351.db3_export,0.05
10.046,-1.618059847375701,-2.665296977873794,1.204650857800589,7.505855871150636e+28,1.5542181262929469,1.3025923302098023e+34,0,pressure_servo_20250730_131351.db3_export,0.05
10.096,-1.6176813229017608,-5.771772316671466,1.2044123862324896,3.466064473000036e+28,1.5544038777373208,1.7171415526249384e+35,0,pressure_servo_20250730_131351.db3_export,0.05
10.146,-1.617270010647468,-1.4344016558556288e+24,1.2042150112992658,6.057397179585864e+28,1.5546300655135996,8.698795467285732e+35,0,pressure_servo_20250730_131351.db3_export,0.05
10.196,-1.6168466517704747,-1.890899116553989e+25,1.2040748887330164,7.088402999841022e+29,1.5548883275670673,1.883747562963662e+36,0,pressure_servo_20250730_131351.db3_export,0.05
10.246,-1.6165294121572789,-3.9562762670790593e+28,1.203983011132269,1.2123454191247956e+36,1.5550819311072788,1.883747562963662e+36,0,pressure_servo_20250730_131351.db3_export,0.05
10.296,-1.6162705774982784,-5.2048056176814014e+29,1.2039418296388196,1.598169663421104e+37,1.555226228983178,8.698795467285732e+35,0,pressure_servo_20250730_131351.db3_export,0.05
10.346,-1.6158945238379,-2.63583727005671e+30,1.2039954414304512,8.0960975976622355e+37,1.555408425881682,1.7171415526249384e+35,0,pressure_servo_20250730_131351.db3_export,0.05
10.396,-1.6153704729265563,-5.707623107926312e+30,1.2041108275973078,1.7532315853204953e+38,1.5556464261500569,1.3025923302098023e+34,0,pressure_servo_20250730_131351.db3_export,0.05
10.446,-1.6148891161193195,-5.707546226651153e+30,1.2041137840406464,1.753231556521157e+38,1.5558549391975232,9.474382182884674e+24,0,pressure_servo_20250730_131351.db3_export,0.05
10.496,-1.6144764110334688,-2.6356312680593594e+30,1.2039451669384669,8.096096825989139e+37,1.5560235307416028,1.2489598590727385e+26,0,pressure_servo_20250730_131351.db3_export,0.05
