t_sec,data_0,data_1,data_2,imputed,trial_id,smoothed_sigma_s
11.602,473.9473684210526,1000.0,386.6315789473685,1,pressure_servo_20250730_121659.db3_export,0.05
11.652,474.4868421052631,1000.0,387.1578947368421,1,pressure_servo_20250730_121659.db3_export,0.05
11.702,475.0263157894737,1000.0,387.6842105263158,1,pressure_servo_20250730_121659.db3_export,0.05
11.752,475.56578947368416,1000.0,388.2105263157894,1,pressure_servo_20250730_121659.db3_export,0.05
11.802,476.1052631578947,1000.0,388.7368421052631,1,pressure_servo_20250730_121659.db3_export,0.05
11.852,476.6447368421053,1000.0,389.2631578947368,1,pressure_servo_20250730_121659.db3_export,0.05
11.902,477.1842105263158,1000.0,389.7894736842105,1,pressure_servo_20250730_121659.db3_export,0.05
11.952,477.7236842105263,1000.0,390.31578947368416,1,pressure_servo_20250730_121659.db3_export,0.05
12.002,478.2631578947368,1000.0,390.84210526315786,1,pressure_servo_20250730_121659.db3_export,0.05
12.052,478.8026315789474,1000.0,391.3684210526316,1,pressure_servo_20250730_121659.db3_export,0.05
12.102,479.3421052631578,1000.0,391.8947368421052,1,pressure_servo_20250730_121659.db3_export,0.05
12.152,479.8815789473684,1000.0,392.4210526315789,1,pressure_servo_20250730_121659.db3_export,0.05
12.202,480.41755285670376,1000.0,392.9450352378025,1,pressure_servo_20250730_121659.db3_export,0.05
12.252,480.9108907797582,1000.0,393.4405938531721,1,pressure_servo_20250730_121659.db3_export,0.05
12.302,481.2153639931824,1000.0,393.8098732414403,0,pressure_servo_20250730_121659.db3_export,0.05
12.352,481.2318003034552,1000.0,393.982627562389,1,pressure_servo_20250730_121659.db3_export,0.05
12.402,481.1770652326544,1000.0,394.0873951894927,0,pressure_servo_20250730_121659.db3_export,0.05
12.452,481.2657179197432,1000.0,394.25,1,pressure_servo_20250730_121659.db3_export,0.05
12.502,481.4124881513448,1000.0,394.4091633652133,0,pressure_servo_20250730_121659.db3_export,0.05
12.552,481.5,1000.0,394.4685641605136,1,pressure_servo_20250730_121659.db3_export,0.05
12.602,481.5886201106991,1000.0,394.4091633652133,0,pressure_servo_20250730_121659.db3_export,0.05
12.652,481.75,1000.0,394.25,1,pressure_servo_20250730_121659.db3_export,0.05
12.702,481.9102716272572,1000.0,394.08972837274285,0,pressure_servo_20250730_121659.db3_export,0.05
12.752,481.9842820802567,1000.0,394.0157179197432,1,pressure_servo_20250730_121659.db3_export,0.05
12.802,481.99889173795617,1000.0,394.0022165240876,0,pressure_servo_20250730_121659.db3_export,0.05
12.852,482.0,1000.0,394.0157179197432,1,pressure_servo_20250730_121659.db3_export,0.05
12.902,482.0,1000.0,394.0897283727428,0,pressure_servo_20250730_121659.db3_export,0.05
12.952,482.0,1000.0,394.25,1,pressure_servo_20250730_121659.db3_export,0.05
13.002,482.0,1000.0,394.4102716272572,0,pressure_servo_20250730_121659.db3_export,0.05
13.052,482.0,1000.0,394.4842820802568,1,pressure_servo_20250730_121659.db3_export,0.05
13.102,482.0,1000.0,394.5,0,pressure_servo_20250730_121659.db3_export,0.05
13.152,482.0,1000.0,394.5157179197433,1,pressure_servo_20250730_121659.db3_export,0.05
13.202,482.0,1000.0,394.58751184865525,0,pressure_servo_20250730_121659.db3_export,0.05
13.252,482.0,1000.0,394.7185641605136,1,pressure_servo_20250730_121659.db3_export,0.05
13.302,482.0,1000.0,394.7308148817714,0,pressure_servo_20250730_121659.db3_export,0.05
13.352,482.0,1000.0,394.4842820802568,1,pressure_servo_20250730_121659.db3_export,0.05
13.402,482.00221652408754,1000.0,394.1794567454857,0,pressure_servo_20250730_121659.db3_export,0.05
13.452,482.0314358394864,1000.0,394.0471537592296,1,pressure_servo_20250730_121659.db3_export,0.05
13.502,482.1794567454857,1000.0,394.0930531588742,0,pressure_servo_20250730_121659.db3_export,0.05
13.552,482.50000000000006,1000.0,394.2657179197432,1,pressure_servo_20250730_121659.db3_export,0.05
13.602,482.82054325451423,1000.0,394.5,0,pressure_servo_20250730_121659.db3_export,0.05
13.652,482.9685641605136,1000.0,394.7342820802568,1,pressure_servo_20250730_121659.db3_export,0.05
13.702,482.9977834759124,1000.0,394.9069468411257,0,pressure_servo_20250730_121659.db3_export,0.05
13.752,483.00000000000006,1000.0,394.9528462407703,1,pressure_servo_20250730_121659.db3_export,0.05
13.802,483.00110826204383,1000.0,394.8216515165582,0,pressure_servo_20250730_121659.db3_export,0.05
13.852,483.0157179197432,1000.0,394.5314358394865,1,pressure_servo_20250730_121659.db3_export,0.05
13.902,483.0908366347867,1000.0,394.3566969668838,0,pressure_servo_20250730_121659.db3_export,0.05
13.952,483.2657179197432,1000.0,394.5,1,pressure_servo_20250730_121659.db3_export,0.05
14.002,483.5,1000.0,394.64441129516007,0,pressure_servo_20250730_121659.db3_export,0.05
14.052,483.7342820802567,1000.0,394.4842820802568,1,pressure_servo_20250730_121659.db3_export,0.05
14.102,483.90916336521326,1000.0,394.26586033209713,0,pressure_servo_20250730_121659.db3_export,0.05
14.152,483.9842820802567,1000.0,394.2657179197432,1,pressure_servo_20250730_121659.db3_export,0.05
14.202,481.85329642113817,995.5669518247562,392.5761387975559,0,pressure_servo_20250730_121659.db3_export,0.05
14.252,455.7157026939334,941.5613692023418,371.20946154597937,1,pressure_servo_20250730_121659.db3_export,0.05
14.302,338.5701676758941,699.5251398262275,275.70152520223263,0,pressure_servo_20250730_121659.db3_export,0.05
3.287,2.266457089896268,706.906529974302,696.5044895116952,0,pressure_servo_20250730_122648.db3_export,0.05
3.337,5.525195484772992,951.0018174404534,937.1441148221614,1,pressure_servo_20250730_122648.db3_export,0.05
3.387,9.6396844720805,1004.7893647907774,990.3569687754498,1,pressure_servo_20250730_122648.db3_export,0.05
3.437,13.937500000000004,1008.4124999999998,994.1625,1,pressure_servo_20250730_122648.db3_export,0.05
3.487,18.250000000000004,1007.55,993.55,1,pressure_servo_20250730_122648.db3_export,0.05
3.537,22.562500000000007,1006.6875,992.9375,1,pressure_servo_20250730_122648.db3_export,0.05
3.587,26.87500000000001,1005.8249999999998,992.325,1,pressure_servo_20250730_122648.db3_export,0.05
3.637,31.187500000000004,1004.9625,991.7125,1,pressure_servo_20250730_122648.db3_export,0.05
3.687,35.5,1004.1,991.1,1,pressure_servo_20250730_122648.db3_export,0.05
3.737,39.81250000000001,1003.2374999999998,990.4875,1,pressure_servo_20250730_122648.db3_export,0.05
3.787,44.12500000000001,1002.375,989.875,1,pressure_servo_20250730_122648.db3_export,0.05
3.837,48.437500000000014,1001.5125,989.2625,1,pressure_servo_20250730_122648.db3_export,0.05
3.887,52.74999999999999,1000.6499999999996,988.65,1,pressure_servo_20250730_122648.db3_export,0.05
3.937,57.0625,999.7875,988.0375,1,pressure_servo_20250730_122648.db3_export,0.05
3.987,61.375,998.925,987.425,1,pressure_servo_20250730_122648.db3_export,0.05
4.037,65.68749999999999,998.0624999999998,986.8125,1,pressure_servo_20250730_122648.db3_export,0.05
4.087,69.99999999999999,997.2,986.2,1,pressure_servo_20250730_122648.db3_export,0.05
4.137,74.31249999999999,996.3375,985.5875,1,pressure_servo_20250730_122648.db3_export,0.05
4.187,78.625,995.475,984.975,1,pressure_servo_20250730_122648.db3_export,0.05
4.237,82.93749999999999,994.6124999999996,984.3624999999998,1,pressure_servo_20250730_122648.db3_export,0.05
4.287,87.25,993.75,983.75,1,pressure_servo_20250730_122648.db3_export,0.05
4.337,91.56249999999996,992.8875,983.1375,1,pressure_servo_20250730_122648.db3_export,0.05
4.387,95.875,992.025,982.525,1,pressure_servo_20250730_122648.db3_export,0.05
4.437,100.1875,991.1625,981.9125,1,pressure_servo_20250730_122648.db3_export,0.05
4.487,104.5,990.3,981.3,1,pressure_servo_20250730_122648.db3_export,0.05
4.537,108.8125,989.4375,980.6875,1,pressure_servo_20250730_122648.db3_export,0.05
4.587,113.125,988.575,980.075,1,pressure_servo_20250730_122648.db3_export,0.05
4.637,117.4375,987.7125,979.4625,1,pressure_servo_20250730_122648.db3_export,0.05
4.687,121.75,986.85,978.85,1,pressure_servo_20250730_122648.db3_export,0.05
4.737,126.0625,985.9875,978.2374999999998,1,pressure_servo_20250730_122648.db3_export,0.05
4.787,130.37499999999997,985.125,977.625,1,pressure_servo_20250730_122648.db3_export,0.05
4.837,134.68749999999997,984.2625,977.0125,1,pressure_servo_20250730_122648.db3_export,0.05
4.887,138.99999999999997,983.4,976.4,1,pressure_servo_20250730_122648.db3_export,0.05
4.937,143.3125,982.5375,975.7875,1,pressure_servo_20250730_122648.db3_export,0.05
4.987,147.625,981.6749999999998,975.1749999999998,1,pressure_servo_20250730_122648.db3_export,0.05
5.037,151.93749999999997,980.8125,974.5625,1,pressure_servo_20250730_122648.db3_export,0.05
5.087,156.24999999999997,979.95,973.95,1,pressure_servo_20250730_122648.db3_export,0.05
5.137,160.56249999999997,979.0875,973.3375,1,pressure_servo_20250730_122648.db3_export,0.05
5.187,164.875,978.2249999999998,972.725,1,pressure_servo_20250730_122648.db3_export,0.05
5.237,169.1875,977.3625,972.1125,1,pressure_servo_20250730_122648.db3_export,0.05
5.287,173.49999999999997,976.5,971.5,1,pressure_servo_20250730_122648.db3_export,0.05
5.337,177.81249999999997,975.6375,970.8875,1,pressure_servo_20250730_122648.db3_export,0.05
5.387,182.125,974.775,970.275,1,pressure_servo_20250730_122648.db3_export,0.05
5.437,186.4375,973.9125,969.6625,1,pressure_servo_20250730_122648.db3_export,0.05
5.487,190.75,973.0499999999998,969.0499999999998,1,pressure_servo_20250730_122648.db3_export,0.05
5.537,195.0625,972.1875,968.4375,1,pressure_servo_20250730_122648.db3_export,0.05
5.587,199.375,971.325,967.825,1,pressure_servo_20250730_122648.db3_export,0.05
5.637,203.6875,970.4625,967.2125,1,pressure_servo_20250730_122648.db3_export,0.05
5.687,208.0,969.6,966.6,1,pressure_servo_20250730_122648.db3_export,0.05
5.737,212.3125,968.7375,965.9874999999998,1,pressure_servo_20250730_122648.db3_export,0.05
5.787,216.625,967.875,965.375,1,pressure_servo_20250730_122648.db3_export,0.05
5.837,220.9375,967.0125,964.7625,1,pressure_servo_20250730_122648.db3_export,0.05
5.887,225.25,966.15,964.15,1,pressure_servo_20250730_122648.db3_export,0.05
5.937,229.5625,965.2875,963.5375,1,pressure_servo_20250730_122648.db3_export,0.05
5.987,233.875,964.425,962.9249999999998,1,pressure_servo_20250730_122648.db3_export,0.05
6.037,238.1875,963.5625,962.3125,1,pressure_servo_20250730_122648.db3_export,0.05
6.087,242.5,962.7,961.7,1,pressure_servo_20250730_122648.db3_export,0.05
6.137,246.8125,961.8375,961.0875,1,pressure_servo_20250730_122648.db3_export,0.05
6.187,251.125,960.975,960.475,1,pressure_servo_20250730_122648.db3_export,0.05
6.237,255.4375,960.1125,959.8624999999998,1,pressure_servo_20250730_122648.db3_export,0.05
6.287,259.74999999999994,959.25,959.25,1,pressure_servo_20250730_122648.db3_export,0.05
6.337,264.0625,958.3875,958.6375,1,pressure_servo_20250730_122648.db3_export,0.05
6.387,268.375,957.525,958.025,1,pressure_servo_20250730_122648.db3_export,0.05
6.437,272.6875,956.6624999999998,957.4125,1,pressure_servo_20250730_122648.db3_export,0.05
6.487,276.99999999999994,955.8,956.8,1,pressure_servo_20250730_122648.db3_export,0.05
6.537,281.31249999999994,954.9375,956.1875,1,pressure_servo_20250730_122648.db3_export,0.05
6.587,285.62499999999994,954.0749999999998,955.575,1,pressure_servo_20250730_122648.db3_export,0.05
6.637,289.9375,953.2125,954.9625,1,pressure_servo_20250730_122648.db3_export,0.05
6.687,294.25,952.35,954.35,1,pressure_servo_20250730_122648.db3_export,0.05
6.737,298.5625,951.4874999999998,953.7375,1,pressure_servo_20250730_122648.db3_export,0.05
6.787,302.87499999999994,950.625,953.125,1,pressure_servo_20250730_122648.db3_export,0.05
6.837,307.18749999999994,949.7625,952.5125,1,pressure_servo_20250730_122648.db3_export,0.05
6.887,311.49999999999994,948.8999999999996,951.9,1,pressure_servo_20250730_122648.db3_export,0.05
6.937,315.81249999999994,948.0375,951.2875,1,pressure_servo_20250730_122648.db3_export,0.05
6.987,320.125,947.175,950.6749999999998,1,pressure_servo_20250730_122648.db3_export,0.05
7.037,324.4375,946.3125,950.0625,1,pressure_servo_20250730_122648.db3_export,0.05
7.087,328.75,945.45,949.45,1,pressure_servo_20250730_122648.db3_export,0.05
7.137,333.06249999999994,944.5875,948.8375,1,pressure_servo_20250730_122648.db3_export,0.05
7.187,337.0832500169667,943.7310400281388,948.2277152420072,1,pressure_servo_20250730_122648.db3_export,0.05
7.237,337.54975762759585,942.9481626626006,947.6510089033708,1,pressure_servo_20250730_122648.db3_export,0.05
7.287,322.31112482525924,942.4939513975436,947.2225497552272,0,pressure_servo_20250730_122648.db3_export,0.05
7.337,283.5372774157274,942.5699447428574,947.0385089033708,1,pressure_servo_20250730_122648.db3_export,0.05
7.387,241.0406263132166,942.9129868692644,947.0027152420074,0,pressure_servo_20250730_122648.db3_export,0.05
7.437,214.9392509919832,943.2028462407702,947.0,1,pressure_servo_20250730_122648.db3_export,0.05
7.487,199.91451598915265,943.3194349924704,947.0,0,pressure_servo_20250730_122648.db3_export,0.05
7.537,186.76869135152643,943.25,947.0,1,pressure_servo_20250730_122648.db3_export,0.05
7.587,175.8512923734096,943.177240221398,947.0,0,pressure_servo_20250730_122648.db3_export,0.05
7.637,169.6144855858774,943.25,947.0,1,pressure_servo_20250730_122648.db3_export,0.05
7.687,166.7034604281791,943.3227597786018,947.0,0,pressure_servo_20250730_122648.db3_export,0.05
7.737,165.3143583948645,943.25,947.0,1,pressure_servo_20250730_122648.db3_export,0.05
7.787,165.19306713470863,943.1794567454856,946.998891737956,0,pressure_servo_20250730_122648.db3_export,0.05
7.837,166.5172046356348,943.2814358394864,946.9842820802568,1,pressure_servo_20250730_122648.db3_export,0.05
7.887,168.9076770208991,943.5011082620438,946.9113798893007,0,pressure_servo_20250730_122648.db3_export,0.05
7.937,172.23725551204,943.7342820802568,946.7657179197432,1,pressure_servo_20250730_122648.db3_export,0.05
7.987,177.44815609106485,943.9069468411255,946.677240221398,0,pressure_servo_20250730_122648.db3_export,0.05
8.037,185.2986404751213,943.95284624077,946.7342820802568,1,pressure_servo_20250730_122648.db3_export,0.05
8.087,194.30987956915249,943.8183267304264,946.7341396679028,0,pressure_servo_20250730_122648.db3_export,0.05
8.137,202.96856416051364,943.4842820802564,946.5157179197432,1,pressure_servo_20250730_122648.db3_export,0.05
8.187,211.60486595908583,943.0908366347868,946.35558870484,0,pressure_servo_20250730_122648.db3_export,0.05
8.237,221.5688185425393,942.7971537592296,946.5,1,pressure_servo_20250730_122648.db3_export,0.05
8.287,235.6562531217372,942.6805650075296,946.64441129516,0,pressure_servo_20250730_122648.db3_export,0.05
8.337,256.2259977399714,942.75,946.4842820802568,1,pressure_servo_20250730_122648.db3_export,0.05
8.387,281.48552575585694,942.822759778602,946.2669685941408,0,pressure_servo_20250730_122648.db3_export,0.05
8.437,308.7327953643649,942.75,946.2814358394862,1,pressure_servo_20250730_122648.db3_export,0.05
8.487,334.9757927629884,942.678348483442,946.4113798893007,0,pressure_servo_20250730_122648.db3_export,0.05
8.537,357.60259185874463,942.7657179197432,946.4685641605134,1,pressure_servo_20250730_122648.db3_export,0.05
8.587,375.9374633793373,942.9091633652132,946.4102716272572,0,pressure_servo_20250730_122648.db3_export,0.05
8.637,391.145921425364,942.9528462407704,946.2657179197432,1,pressure_servo_20250730_122648.db3_export,0.05
8.687,409.7036521560572,942.8194349924704,946.1794567454856,0,pressure_servo_20250730_122648.db3_export,0.05
8.737,436.628716789729,942.5,946.2657179197432,1,pressure_servo_20250730_122648.db3_export,0.05
8.787,465.8744001332189,941.5455308564258,946.4102716272572,0,pressure_servo_20250730_122648.db3_export,0.05
8.837,490.0681825874746,933.0407857463616,946.4685641605134,1,pressure_servo_20250730_122648.db3_export,0.05
8.887,507.7874959059195,889.8530403545782,946.4091633652132,0,pressure_servo_20250730_122648.db3_export,0.05
8.937,518.4394657977458,787.305867711041,946.25,1,pressure_servo_20250730_122648.db3_export,0.05
8.987,520.171114232992,640.5678281502721,946.0897283727428,0,pressure_servo_20250730_122648.db3_export,0.05
9.037,512.0097710561765,479.006368012867,946.0157179197432,1,pressure_servo_20250730_122648.db3_export,0.05
9.087,500.009758977636,351.4804553204442,946.0011082620438,0,pressure_servo_20250730_122648.db3_export,0.05
9.137,490.4430751845934,295.92841436921634,946.0,1,pressure_servo_20250730_122648.db3_export,0.05
9.187,484.3961086278115,285.142873691022,946.0,0,pressure_servo_20250730_122648.db3_export,0.05
9.237,481.3615121540941,284.20284624077027,946.0,1,pressure_servo_20250730_122648.db3_export,0.05
9.287,479.7618462189981,283.9080551031695,946.0,0,pressure_servo_20250730_122648.db3_export,0.05
9.337,478.2814358394864,283.5,946.0,1,pressure_servo_20250730_122648.db3_export,0.05
9.387,476.9497501257581,283.0897283727428,946.0,0,pressure_servo_20250730_122648.db3_export,0.05
9.437,476.0628716789728,282.7657179197432,946.0,1,pressure_servo_20250730_122648.db3_export,0.05
9.487,475.4135964133885,282.50221652408766,946.0,0,pressure_servo_20250730_122648.db3_export,0.05
9.537,474.7185641605136,282.2657179197433,946.0,1,pressure_servo_20250730_122648.db3_export,0.05
9.587,473.90694684112566,282.09083663478674,945.998891737956,0,pressure_servo_20250730_122648.db3_export,0.05
9.637,472.9685641605136,282.0157179197433,945.9842820802568,1,pressure_servo_20250730_122648.db3_export,0.05
9.687,471.9147046754324,282.00110826204383,945.9113798893007,0,pressure_servo_20250730_122648.db3_export,0.05
9.737,470.82858959871606,282.00000000000006,945.7657179197432,1,pressure_servo_20250730_122648.db3_export,0.05
9.787,470.0405867605447,282.00000000000006,945.6794567454856,0,pressure_servo_20250730_122648.db3_export,0.05
9.837,469.7971537592297,282.00000000000006,945.7657179197432,1,pressure_servo_20250730_122648.db3_export,0.05
9.887,469.73303140585904,282.00000000000006,945.911379889301,0,pressure_servo_20250730_122648.db3_export,0.05
9.937,469.4371283210271,282.00000000000006,945.9842820802568,1,pressure_servo_20250730_122648.db3_export,0.05
9.987,468.9080551031695,282.00000000000006,945.998891737956,0,pressure_servo_20250730_122648.db3_export,0.05
10.037,468.2657179197432,282.00000000000006,946.0,1,pressure_servo_20250730_122648.db3_export,0.05
10.087,467.68610631774857,282.00221652408766,946.0,0,pressure_servo_20250730_122648.db3_export,0.05
10.137,467.36002543820257,282.03143583948645,946.0,1,pressure_servo_20250730_122648.db3_export,0.05
10.187,467.4486418637143,282.17724022139805,946.0,0,pressure_servo_20250730_122648.db3_export,0.05
10.237,467.9685641605135,282.46856416051355,946.0,1,pressure_servo_20250730_122648.db3_export,0.05
10.287,468.3741179148876,282.6433030331162,945.9977834759125,0,pressure_servo_20250730_122648.db3_export,0.05
10.337,468.2028462407703,282.49999999999994,945.9685641605134,1,pressure_servo_20250730_122648.db3_export,0.05
10.387,467.85226391870856,282.35448044279616,945.8227597786018,0,pressure_servo_20250730_122648.db3_export,0.05
10.437,467.7657179197432,282.5,945.5314358394864,1,pressure_servo_20250730_122648.db3_export,0.05
10.487,467.7396809781219,282.6455195572038,945.356696966884,0,pressure_servo_20250730_122648.db3_export,0.05
10.537,467.5628716789729,282.49999999999994,945.5,1,pressure_servo_20250730_122648.db3_export,0.05
10.587,467.6170159887618,282.35669696688376,945.6455195572038,0,pressure_servo_20250730_122648.db3_export,0.05
10.637,468.1399745617974,282.5314358394864,945.5,1,pressure_servo_20250730_122648.db3_export,0.05
10.687,468.2515606159066,282.82054325451423,945.35558870484,0,pressure_servo_20250730_122648.db3_export,0.05
10.737,467.25,282.9371283210271,945.5157179197432,1,pressure_servo_20250730_122648.db3_export,0.05
10.787,466.2473311220495,282.8205432545143,945.7341396679028,0,pressure_servo_20250730_122648.db3_export,0.05
10.837,466.3443075184593,282.5314358394864,945.7342820802568,1,pressure_servo_20250730_122648.db3_export,0.05
10.887,466.794363900539,282.35669696688376,945.6750236973104,0,pressure_servo_20250730_122648.db3_export,0.05
10.937,466.7028462407703,282.5,945.7342820802568,1,pressure_servo_20250730_122648.db3_export,0.05
10.987,466.44420881553896,282.6455195572038,945.733031405859,0,pressure_servo_20250730_122648.db3_export,0.05
11.037,466.5628716789729,282.49999999999994,945.5,1,pressure_servo_20250730_122648.db3_export,0.05
11.087,466.9135964133885,282.35558870484,945.2680768561848,0,pressure_servo_20250730_122648.db3_export,0.05
11.137,467.2185641605135,282.5157179197432,945.2814358394864,1,pressure_servo_20250730_122648.db3_export,0.05
11.187,467.40694684112566,282.73413966790287,945.4135964133886,0,pressure_servo_20250730_122648.db3_export,0.05
11.237,467.4685641605136,282.7342820802567,945.5,1,pressure_servo_20250730_122648.db3_export,0.05
11.287,467.4091633652133,282.67724022139805,945.588620110699,0,pressure_servo_20250730_122648.db3_export,0.05
11.337,467.25,282.7657179197432,945.75,1,pressure_servo_20250730_122648.db3_export,0.05
11.387,467.0897283727428,282.9113798893009,945.9080551031695,0,pressure_servo_20250730_122648.db3_export,0.05
11.437,467.0157179197432,282.9842820802567,945.9528462407704,1,pressure_servo_20250730_122648.db3_export,0.05
11.487,466.9988917379561,282.9966752138685,945.821651516558,0,pressure_servo_20250730_122648.db3_export,0.05
11.537,466.9685641605136,282.96856416051355,945.5314358394864,1,pressure_servo_20250730_122648.db3_export,0.05
11.587,466.82165151655806,282.8227597786019,945.356696966884,0,pressure_servo_20250730_122648.db3_export,0.05
11.637,466.5157179197431,282.5314358394864,945.5,1,pressure_servo_20250730_122648.db3_export,0.05
11.687,466.2680768561848,282.3578052289276,945.6455195572038,0,pressure_servo_20250730_122648.db3_export,0.05
11.737,466.2657179197432,282.5157179197432,945.5,1,pressure_servo_20250730_122648.db3_export,0.05
11.787,466.3264928718021,282.74510562917845,945.294984269918,0,pressure_servo_20250730_122648.db3_export,0.05
11.837,466.2872266520233,282.8898067598213,944.6561958874688,1,pressure_servo_20250730_122648.db3_export,0.05
11.887,466.3945961436646,283.57715308027844,940.7645934836388,0,pressure_servo_20250730_122648.db3_export,0.05
11.937,466.9107677546677,285.4106447295773,931.1722715769172,1,pressure_servo_20250730_122648.db3_export,0.05
11.987,467.68905188155975,287.96055090641585,918.0939655157888,1,pressure_servo_20250730_122648.db3_export,0.05
12.037,468.5263157894736,290.6710526315789,904.2368421052632,1,pressure_servo_20250730_122648.db3_export,0.05
12.087,469.3684210526316,293.39473684210526,890.3157894736843,1,pressure_servo_20250730_122648.db3_export,0.05
12.137,470.2105263157894,296.1184210526316,876.3947368421055,1,pressure_servo_20250730_122648.db3_export,0.05
12.187,471.0526315789473,298.84210526315786,862.4736842105264,1,pressure_servo_20250730_122648.db3_export,0.05
12.237,471.89473684210526,301.56578947368416,848.5526315789473,1,pressure_servo_20250730_122648.db3_export,0.05
12.287,472.7368421052632,304.28947368421046,834.6315789473684,1,pressure_servo_20250730_122648.db3_export,0.05
12.337,473.578947368421,307.0131578947368,820.7105263157895,1,pressure_servo_20250730_122648.db3_export,0.05
12.387,474.4210526315789,309.7368421052631,806.7894736842106,1,pressure_servo_20250730_122648.db3_export,0.05
12.437,475.2631578947368,312.4605263157894,792.8684210526317,1,pressure_servo_20250730_122648.db3_export,0.05
12.487,476.1052631578947,315.1842105263157,778.9473684210526,1,pressure_servo_20250730_122648.db3_export,0.05
12.537,476.9473684210527,317.9078947368421,765.0263157894736,1,pressure_servo_20250730_122648.db3_export,0.05
12.587,477.78947368421046,320.6315789473684,751.1052631578948,1,pressure_servo_20250730_122648.db3_export,0.05
12.637,478.6315789473685,323.3552631578947,737.184210526316,1,pressure_servo_20250730_122648.db3_export,0.05
12.687,479.47368421052624,326.078947368421,723.263157894737,1,pressure_servo_20250730_122648.db3_export,0.05
12.737,480.31578947368416,328.8026315789473,709.342105263158,1,pressure_servo_20250730_122648.db3_export,0.05
12.787,481.1578947368421,331.52631578947364,695.421052631579,1,pressure_servo_20250730_122648.db3_export,0.05
12.837,481.9999999999999,334.24999999999994,681.5000000000001,1,pressure_servo_20250730_122648.db3_export,0.05
12.887,482.8421052631579,336.9736842105263,667.5789473684213,1,pressure_servo_20250730_122648.db3_export,0.05
12.937,483.6842105263158,339.6973684210526,653.6578947368422,1,pressure_servo_20250730_122648.db3_export,0.05
12.987,484.5263157894737,342.42105263157885,639.7368421052633,1,pressure_servo_20250730_122648.db3_export,0.05
13.037,485.3684210526315,345.1447368421052,625.8157894736842,1,pressure_servo_20250730_122648.db3_export,0.05
13.087,486.2105263157894,347.8684210526316,611.8947368421052,1,pressure_servo_20250730_122648.db3_export,0.05
13.137,487.0526315789473,350.59210526315786,597.9736842105264,1,pressure_servo_20250730_122648.db3_export,0.05
13.187,487.89473684210526,353.31578947368416,584.0526315789475,1,pressure_servo_20250730_122648.db3_export,0.05
13.237,488.7368421052631,356.0394736842106,570.1315789473684,1,pressure_servo_20250730_122648.db3_export,0.05
13.287,489.578947368421,358.7631578947368,556.2105263157895,1,pressure_servo_20250730_122648.db3_export,0.05
13.337,490.4210526315789,361.4868421052631,542.2894736842106,1,pressure_servo_20250730_122648.db3_export,0.05
13.387,491.2631578947368,364.21052631578937,528.3684210526317,1,pressure_servo_20250730_122648.db3_export,0.05
13.437,492.1052631578947,366.9342105263157,514.4473684210527,1,pressure_servo_20250730_122648.db3_export,0.05
13.487,492.9473684210525,369.657894736842,500.5263157894738,1,pressure_servo_20250730_122648.db3_export,0.05
13.537,493.7894736842105,372.3815789473683,486.6052631578948,1,pressure_servo_20250730_122648.db3_export,0.05
13.587,494.6315789473683,375.1052631578947,472.6842105263159,1,pressure_servo_20250730_122648.db3_export,0.05
13.637,495.4736842105263,377.8289473684209,458.763157894737,1,pressure_servo_20250730_122648.db3_export,0.05
13.687,496.3120563804839,380.5383408315403,444.9038179601239,1,pressure_servo_20250730_122648.db3_export,0.05
13.737,497.10495016507537,383.0736373506794,431.7962925835965,1,pressure_servo_20250730_122648.db3_export,0.05
13.787,497.6918074429468,384.82868549880345,422.05816629496286,0,pressure_servo_20250730_122648.db3_export,0.05
13.837,497.9156195887469,385.29732156120576,417.8752399520175,1,pressure_servo_20250730_122648.db3_export,0.05
13.887,497.8168101613141,384.9879257766806,417.0617126969658,0,pressure_servo_20250730_122648.db3_export,0.05
13.937,497.5,384.5314358394865,417.0,1,pressure_servo_20250730_122648.db3_export,0.05
13.987,497.17945674548565,384.1794567454857,417.0,0,pressure_servo_20250730_122648.db3_export,0.05
14.037,497.0314358394864,384.0,417.0,1,pressure_servo_20250730_122648.db3_export,0.05
14.087,497.00221652408754,383.8227597786018,417.0,0,pressure_servo_20250730_122648.db3_export,0.05
14.137,497.0,383.5,417.0,1,pressure_servo_20250730_122648.db3_export,0.05
14.187,497.0,383.1772402213981,416.99778347591234,0,pressure_servo_20250730_122648.db3_export,0.05
14.237,497.0,383.0,416.9685641605136,1,pressure_servo_20250730_122648.db3_export,0.05
14.287,497.0,382.8227597786018,416.8205432545143,0,pressure_servo_20250730_122648.db3_export,0.05
14.337,497.0,382.4999999999999,416.5,1,pressure_servo_20250730_122648.db3_export,0.05
14.387,497.0,382.1772402213981,416.18167326957337,0,pressure_servo_20250730_122648.db3_export,0.05
14.437,497.0,382.0,416.0628716789729,1,pressure_servo_20250730_122648.db3_export,0.05
14.487,496.99778347591234,381.8205432545143,416.1816732695733,0,pressure_servo_20250730_122648.db3_export,0.05
14.537,496.9685641605135,381.4685641605136,416.5,1,pressure_servo_20250730_122648.db3_export,0.05
14.587,496.82165151655806,381.0,416.82054325451423,0,pressure_servo_20250730_122648.db3_export,0.05
14.637,496.5157179197432,380.5314358394864,416.9685641605135,1,pressure_servo_20250730_122648.db3_export,0.05
14.687,496.26918511822856,380.17945674548565,416.9977834759123,0,pressure_servo_20250730_122648.db3_export,0.05
